sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE20271:GSM508015	GSE25065:GSM615819	0.9984384157345723	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508020	GSE25065:GSM615820	0.9985550494843448	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508169	GSE25065:GSM615821	0.9986546795453826	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508105	GSE25065:GSM615822	0.9986436015842998	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508112	GSE25065:GSM615823	0.9988079180225019	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508104	GSE25065:GSM615824	0.9980297263379722	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508021	GSE25065:GSM615825	0.99888285829352	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508166	GSE25065:GSM615826	0.9986288083010324	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508106	GSE25065:GSM615827	0.9975138666326889	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508103	GSE25065:GSM615828	0.9984479667478263	TRUE	NA	FALSE	NA	FALSE
